_id,BatchFileName,PoliceServiceType,PoliceService,OPP_PoliceService,IncidentNumber,Date,ApproximateTimeForceApplied,LocationType_ResidentialBuilding,LocationType_NonResidentialBuilding,LocationType_MotorVehicle,LocationType_OpenSpace,LocationType_PublicTransportation,ReportType,TypeTeam,NumberTeam,Attire,AssignmentType,IncidentType,HumaneDestructionAnimal_Distance,HumaneDestructionAnimal_Handgun,HumaneDestructionAnimal_Rifle,HumaneDestructionAnimal_Shotgun,HumaneDestructionAnimal_NumberRoundsDischarged,InteractionType,NumberIndividuals,NumberOtherOfficers,OfficerInvolvedInjuries_PhysicalInjuries,OfficerInvolvedInjuries_Treatment_No,OfficerInvolvedInjuries_Treatment_FirstAid,OfficerInvolvedInjuries_Treatment_MedicalPersonnelScene,OfficerInvolvedInjuries_Treatment_AdmissionMedicalFacility,OfficerInvolvedInjuries_Treatment_MedicalFacility,OfficerInvolvedInjuries_Treatment_Unknown,OfficerInvolvedInjuries_Treatment_Other,NoInteractIndiv_ReasonUseOfForce_EffectArrest,NoInteractIndiv_ReasonUseOfForce_PreventOffence,NoInteractIndiv_ReasonUseOfForce_PreventEscape,NoInteractIndiv_ReasonUseOfForce_ProtectOtherOfficers,NoInteractIndiv_ReasonUseOfForce_ProtectPublic,NoInteractIndiv_ReasonUseOfForce_ProtectSelf,NoInteractIndiv_ReasonUseOfForce_ProtectIndiv,NoInteractIndiv_ReasonUseOfForce_Unintentional,NoInteractIndiv_ReasonUseOfForce_Other,NoInteractIndiv_TypeForceUsed_CEW_Check,NoInteractIndiv_TypeForceUsed_CEW_Discharged,NoInteractIndiv_TypeForceUsed_Firearm_Handgun_Check,NoInteractIndiv_TypeForceUsed_Firearm_Handgun_Drawn,NoInteractIndiv_TypeForceUsed_Firearm_Handgun_Discharged,NoInteractIndiv_TypeForceUsed_Firearm_Rifle_Check,NoInteractIndiv_TypeForceUsed_Firearm_Rifle_Discharged,NoInteractIndiv_TypeForceUsed_Firearm_ShotgunLethal_Check,NoInteractIndiv_TypeForceUsed_Firearm_ShotgunLethal_Discharged,NoIndivAnimalOnly_ReasonUseOfForce_EffectArrest,NoIndivAnimalOnly_ReasonUseOfForce_PreventOffence,NoIndivAnimalOnly_ReasonUseOfForce_PreventEscape,NoIndivAnimalOnly_ReasonUseOfForce_ProtectOtherOfficers,NoIndivAnimalOnly_ReasonUseOfForce_ProtectPublic,NoIndivAnimalOnly_ReasonUseOfForce_ProtectSelf,NoIndivAnimalOnly_ReasonUseOfForce_ProtectIndiv,NoIndivAnimalOnly_ReasonUseOfForce_Unintentional,NoIndivAnimalOnly_ReasonUseOfForce_Other,NoIndivAnimalOnly_TypeForceUsed_CEW,NoIndivAnimalOnly_TypeForceUsed_Firearm,Inclusion_SOLGEN_ARA_Analysis
8391,296083641,Municipal Police,Toronto,,TOR-556442,2023-12-24,20:02:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Property Crime,,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8392,522068263,Municipal Police,Toronto,,TOR-556442,2023-12-24,20:02:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Property Crime,,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8393,314066795,Municipal Police,Toronto,,TOR-657516,2023-12-22,08:36:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Person Stop,,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8394,144039075,Municipal Police,Toronto,,TOR-827543,2023-12-25,16:25:00,,1,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ","Investigation (follow-up, ongoing)",,,,,,Interaction with Individual(s),1,5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8395,371795134,Municipal Police,Toronto,,TOR-300084,2023-12-20,13:46:00,,,,,1,Individual,,,Uniform,Tactical,Weapon(s),,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8396,715085835,Municipal Police,Toronto,,TOR-804588,2023-12-17,16:31:00,,,,1,,Individual,,,Uniform,Targeted Community Response Units/Hostage Rescue,Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8397,233596844,Municipal Police,Toronto,,TOR-187229,2023-12-22,03:42:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),2,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8398,695245123,Municipal Police,Toronto,,TOR-187229,2023-12-22,03:42:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),2,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8399,521934461,Municipal Police,Toronto,,TOR-187229,2023-12-22,03:42:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),2,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8400,540454041,Municipal Police,Toronto,,TOR-187229,2023-12-22,03:42:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),2,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8401,675955143,Municipal Police,Toronto,,TOR-187229,2023-12-22,03:42:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),2,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8402,893846608,Municipal Police,Toronto,,TOR-187229,2023-12-22,03:42:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),2,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8403,555710365,Municipal Police,Toronto,,TOR-443618,2023-12-22,03:24:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8404,802280979,Municipal Police,Toronto,,TOR-430109,2023-12-18,18:35:00,1,,,,,Team,Tactical Team,8,Uniform,Tactical,Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8405,181629023,Municipal Police,Toronto,,TOR-536916,2023-11-12,19:20:00,,,1,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Stolen Vehicle,,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8406,214348010,Municipal Police,Toronto,,TOR-117279,2023-12-19,12:01:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Property Crime,,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8407,163030071,Municipal Police,Toronto,,TOR-117279,2023-12-19,12:01:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Property Crime,,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8408,638337663,Municipal Police,Toronto,,TOR-565600,2023-12-18,05:36:00,,,1,,,Team,Tactical Team,6,Uniform,Tactical,Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8409,498305320,Municipal Police,Toronto,,TOR-316916,2023-12-19,20:34:00,1,,,,,Team,Tactical Team,8,Uniform,Tactical,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8410,982587066,Municipal Police,Toronto,,TOR-137478,2023-12-19,19:13:00,1,,,,,Team,Tactical Team,8,Uniform,Tactical,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8411,789211551,Municipal Police,Toronto,,TOR-557523,2023-12-04,00:13:00,,1,,,1,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8412,717334763,Municipal Police,Toronto,,TOR-114080,2023-12-17,08:54:00,,1,,,,Individual,,,Uniform,Prisoner Transportation/Care/Control,"Police Custody Related (e.g. prisoner control, fingerprinting, lock-up area)",,,,,,Interaction with Individual(s),1,5,Yes,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8413,224479750,Municipal Police,Toronto,,TOR-282983,2023-12-15,18:05:00,,,1,1,,Individual,,,Uniform,Containment,Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),3,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8414,335699168,Municipal Police,London,,LON-994859,2023-12-19,16:55:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8415,513254525,Municipal Police,London,,LON-805075,2023-12-23,11:33:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8416,261869242,Municipal Police,London,,LON-172635,2023-11-17,16:30:00,1,,,,,Team,Tactical Team,13,Uniform,Tactical,Weapon(s),,,,,,Interaction with Individual(s),1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8417,311368743,Municipal Police,London,,LON-114260,2023-12-22,03:36:00,1,,,,,Team,Tactical Team,6,Uniform,Tactical,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8418,206446743,Municipal Police,London,,LON-415298,2023-11-21,12:56:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8419,988126291,Municipal Police,London,,LON-241202,2023-11-25,23:08:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8420,368144773,Municipal Police,London,,LON-296953,2023-11-24,00:36:00,,,1,1,,Team,Tactical Team,2,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Stolen Vehicle,,,,,,Interaction with Individual(s),2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8421,228953082,Municipal Police,Toronto,,TOR-892633,2023-12-24,18:10:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Stolen Vehicle,,,,,,Interaction with Individual(s),1,5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8422,438262835,Municipal Police,Toronto,,TOR-377563,2023-11-28,09:18:00,,,1,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Stolen Vehicle,,,,,,Interaction with Individual(s),3,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8423,245480798,Municipal Police,Toronto,,TOR-377563,2023-11-28,09:18:00,,,1,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Stolen Vehicle,,,,,,Interaction with Individual(s),3,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8424,340894611,Municipal Police,Toronto,,TOR-377563,2023-11-28,09:18:00,,,1,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Stolen Vehicle,,,,,,Interaction with Individual(s),3,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8425,536986324,Municipal Police,Toronto,,TOR-377563,2023-11-28,09:18:00,,,1,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Stolen Vehicle,,,,,,Interaction with Individual(s),3,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8426,872266308,Municipal Police,Toronto,,TOR-377563,2023-11-28,09:18:00,,,1,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Stolen Vehicle,,,,,,Interaction with Individual(s),1,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8427,465804462,Municipal Police,Toronto,,TOR-892633,2023-12-24,18:10:00,1,,1,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Stolen Vehicle,,,,,,Interaction with Individual(s),2,5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8428,958215093,Municipal Police,Toronto,,TOR-354982,2023-12-17,10:32:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8429,293755596,Municipal Police,London,,LON-836748,2023-11-29,11:50:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8430,948322759,Municipal Police,London,,LON-803019,2023-11-30,11:01:00,,,,1,,Team,Other,4,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8431,502795915,Municipal Police,London,,LON-765117,2023-11-18,02:20:00,,,,1,,Individual,,,Uniform,Canine,Alarm,,,,,,Interaction with Individual(s),1,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8432,416272722,Municipal Police,Greater Sudbury,,SUD-538553,2023-12-23,07:11:00,,1,,,,Team,Other,2,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8433,501807388,Municipal Police,West Grey,,WEG-155693,2023-11-29,10:15:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ","Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8434,638196005,Municipal Police,West Grey,,WEG-155693,2023-11-30,10:10:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ","Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),7,5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8435,140888154,Municipal Police,Strathroy-Caradoc,,STC-572872,2023-11-29,00:45:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8436,180687762,Municipal Police,Strathroy-Caradoc,,STC-751514,2023-11-21,01:50:00,,,1,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ","Traffic (e.g., RIDE, vehicle collision)",,,,,,Interaction with Individual(s),1,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8437,637626354,Municipal Police,La Salle,,LAS-539556,2023-01-10,10:39:00,,1,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Property Crime,,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8438,502549682,Municipal Police,La Salle,,LAS-198079,2023-06-10,20:05:00,,,1,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),3,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8439,723304512,Municipal Police,London,,LON-489167,2023-12-08,10:50:00,1,,,,,Team,Other,6,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8440,505581785,Municipal Police,La Salle,,LAS-295208,2023-09-30,18:40:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Family/Neighbour/Other Type of Dispute,,,,,,Interaction with Individual(s),1,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8441,526576606,Municipal Police,London,,LON-352315,2023-11-17,22:52:00,1,,,,,Team,Other,2,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8442,910589563,Municipal Police,London,,LON-352315,2023-11-17,22:52:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8443,400713896,Municipal Police,La Salle,,LAS-780278,2023-10-25,02:05:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ","Investigation (follow-up, ongoing)",,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8444,444145002,Municipal Police,La Salle,,LAS-215095,2023-10-31,16:37:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Property Crime,,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8445,459766754,Municipal Police,London,,LON-573155,2023-12-06,23:18:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8446,527801265,Municipal Police,Chatham-Kent,,CHK-554345,2023-12-19,17:20:00,1,,,1,,Team,Containment Team,6,Uniform,Containment,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8447,302538533,Municipal Police,Chatham-Kent,,CHK-421254,2023-12-24,15:58:00,,,1,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8448,721359406,Municipal Police,Chatham-Kent,,CHK-421254,2023-12-24,15:58:00,,,1,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8449,741559119,Municipal Police,Chatham-Kent,,CHK-421254,2023-12-24,16:00:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8450,166820596,Municipal Police,London,,LON-243614,2023-10-27,14:40:00,1,,,,,Team,Tactical Team,4,Uniform,Tactical,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8451,519062818,Municipal Police,London,,LON-735879,2023-12-01,20:05:00,,,1,,,Team,Other,2,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8452,404149451,Municipal Police,London,,LON-123404,2023-12-09,16:21:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8453,965518766,Municipal Police,London,,LON-174504,2023-12-22,08:41:00,,1,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8454,274451043,Municipal Police,London,,LON-737115,2023-12-10,15:32:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8455,791390033,Municipal Police,London,,LON-142679,2023-12-13,19:53:00,,1,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8456,705582048,Municipal Police,London,,LON-114260,2023-12-22,03:36:00,1,,,,,Team,Tactical Team,14,Uniform,Tactical,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8457,637188816,Municipal Police,London,,LON-771132,2023-12-10,09:54:00,1,,,,,Team,Other,2,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8458,684445054,Municipal Police,London,,LON-443511,2023-12-10,21:50:00,1,,,,,Team,Other,5,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8459,483988256,Municipal Police,Sault Ste. Marie,,SSM-101190,2023-08-07,01:00:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8460,505693124,Municipal Police,London,,LON-732335,2023-12-15,16:39:00,1,,,,,Team,Tactical Team,6,Uniform,Tactical,Weapon(s),,,,,,Interaction with Individual(s),6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8461,786749087,Municipal Police,London,,LON-888357,2023-12-11,01:12:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Stolen Vehicle,,,,,,Interaction with Individual(s),1,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8462,314459887,Municipal Police,Barrie,,BAR-635948,2023-11-23,15:15:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ","Traffic (e.g., RIDE, vehicle collision)",,,,,,Interaction with Individual(s),1,1,Yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8463,257408200,Municipal Police,Barrie,,BAR-437639,2023-12-03,03:14:00,,,,1,,Team,Other,5,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8464,780718822,Municipal Police,Barrie,,BAR-123836,2023-12-17,13:32:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),2,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8465,314183119,Municipal Police,Barrie,,BAR-254867,2023-12-06,14:19:00,1,,,,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),1,5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8466,768898033,Municipal Police,Barrie,,BAR-641951,2023-12-09,23:23:00,,,,1,,Individual,,,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
8467,224056830,Municipal Police,Barrie,,BAR-525969,2023-12-12,22:55:00,,,1,1,,Team,Other,2,Uniform,Targeted Community Response Units/Hostage Rescue,Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
