BatchFileName,Indiv_Index,Weapon,Location
569299186,1,Handgun,In Hand
692842203,1,Club or Impact Weapon,In Hand
692842203,1,Knife/Edged,In Hand
356916661,1,Handgun,"Accessible (e.g., within reach)"
535080384,1,Handgun,"Accessible (e.g., within reach)"
131792718,1,Club or Impact Weapon,In Hand
955644764,1,Handgun,"On Person, including concealed"
277731319,1,Handgun,"On Person, including concealed"
421054920,1,Unknown Type of Weapon,"Accessible (e.g., within reach)"
717663018,1,Handgun,"Accessible (e.g., within reach)"
717663018,2,Handgun,"Accessible (e.g., within reach)"
717663018,3,Handgun,"Accessible (e.g., within reach)"
383402153,1,Handgun,"Accessible (e.g., within reach)"
383402153,2,Handgun,"Accessible (e.g., within reach)"
118397005,1,Knife/Edged,"Accessible (e.g., within reach)"
409690430,1,Knife/Edged,"Accessible (e.g., within reach)"
185202044,1,Knife/Edged,"Accessible (e.g., within reach)"
513736953,1,Handgun,"Accessible (e.g., within reach)"
513736953,2,Handgun,"Accessible (e.g., within reach)"
513736953,3,Handgun,"Accessible (e.g., within reach)"
595577975,1,Handgun,"On Person, including concealed"
838903212,1,Knife/Edged,"Accessible (e.g., within reach)"
406839694,1,Handgun,In Hand
341101098,1,Knife/Edged,"Accessible (e.g., within reach)"
293709583,1,Knife/Edged,"On Person, including concealed"
457938392,1,Handgun,In Hand
940912398,1,Knife/Edged,"Accessible (e.g., within reach)"
671329798,1,Knife/Edged,"Accessible (e.g., within reach)"
781956677,1,Knife/Edged,"Accessible (e.g., within reach)"
516806967,1,Knife/Edged,"Accessible (e.g., within reach)"
108391680,1,Handgun,"On Person, including concealed"
695487222,1,Handgun,"On Person, including concealed"
514953286,1,Handgun,"On Person, including concealed"
748721185,1,Handgun,"On Person, including concealed"
442095686,1,Knife/Edged,In Hand
231664337,1,"Long Gun (rifle, shotgun)","On Person, including concealed"
296638305,1,Handgun,"On Person, including concealed"
531123463,1,Handgun,"On Person, including concealed"
788141933,1,Knife/Edged,"On Person, including concealed"
278405025,1,Handgun,In Hand
586323232,1,Knife/Edged,"On Person, including concealed"
326071792,1,Knife/Edged,"Accessible (e.g., within reach)"
771829885,1,Handgun,"Accessible (e.g., within reach)"
828735511,1,Handgun,"On Person, including concealed"
828735511,2,Handgun,"On Person, including concealed"
828735511,3,Handgun,"Accessible (e.g., within reach)"
387844050,1,Knife/Edged,"Accessible (e.g., within reach)"
446845372,1,Handgun,"On Person, including concealed"
446845372,10,Handgun,"On Person, including concealed"
446845372,11,Handgun,"On Person, including concealed"
446845372,12,Handgun,"On Person, including concealed"
446845372,13,Handgun,"On Person, including concealed"
446845372,14,Handgun,"On Person, including concealed"
446845372,15,Handgun,"On Person, including concealed"
446845372,2,Handgun,"On Person, including concealed"
446845372,3,Handgun,"On Person, including concealed"
446845372,4,Handgun,"On Person, including concealed"
446845372,5,Handgun,"On Person, including concealed"
446845372,6,Handgun,"On Person, including concealed"
446845372,7,Handgun,"On Person, including concealed"
446845372,8,Handgun,"On Person, including concealed"
446845372,9,Handgun,"On Person, including concealed"
560709751,1,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
560709751,2,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
950154593,1,Handgun,"Accessible (e.g., within reach)"
692195086,1,Handgun,In Hand
692195086,1,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
692195086,2,Handgun,"Accessible (e.g., within reach)"
692195086,2,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
692195086,3,Handgun,"Accessible (e.g., within reach)"
692195086,3,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
692195086,4,Handgun,"Accessible (e.g., within reach)"
692195086,4,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
742755112,1,Handgun,"On Person, including concealed"
742755112,1,Knife/Edged,"On Person, including concealed"
742755112,1,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
742755112,2,Handgun,"On Person, including concealed"
742755112,2,Knife/Edged,"On Person, including concealed"
742755112,2,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
639189528,1,Handgun,"On Person, including concealed"
639189528,1,Knife/Edged,"On Person, including concealed"
639189528,1,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
639189528,2,Handgun,"On Person, including concealed"
639189528,2,Knife/Edged,"On Person, including concealed"
639189528,2,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
546559661,1,Knife/Edged,"On Person, including concealed"
294355890,1,Knife/Edged,In Hand
745495316,1,Unknown Type of Weapon,"Accessible (e.g., within reach)"
341702814,1,Knife/Edged,In Hand
233740831,1,Knife/Edged,In Hand
632013588,1,Knife/Edged,"Accessible (e.g., within reach)"
227300425,1,Knife/Edged,"Accessible (e.g., within reach)"
700951343,1,Knife/Edged,In Hand
265085476,1,Knife/Edged,In Hand
854335585,1,Handgun,"Accessible (e.g., within reach)"
505394883,1,Handgun,"Accessible (e.g., within reach)"
505394883,2,Handgun,"Accessible (e.g., within reach)"
505394883,3,Handgun,"Accessible (e.g., within reach)"
556987143,1,Handgun,"On Person, including concealed"
319639856,1,Handgun,"Accessible (e.g., within reach)"
341610772,1,Knife/Edged,In Hand
241119084,1,Knife/Edged,In Hand
682772183,1,Handgun,"On Person, including concealed"
911684219,1,Handgun,"On Person, including concealed"
911684219,1,Knife/Edged,"On Person, including concealed"
147802685,1,Handgun,"On Person, including concealed"
147802685,1,Knife/Edged,"On Person, including concealed"
381158142,1,Handgun,"On Person, including concealed"
381158142,1,Knife/Edged,"On Person, including concealed"
682312177,1,Handgun,"On Person, including concealed"
944122581,1,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
578590229,1,Handgun,"Accessible (e.g., within reach)"
578590229,2,Handgun,"Accessible (e.g., within reach)"
578590229,3,Handgun,"Accessible (e.g., within reach)"
578590229,4,Handgun,"Accessible (e.g., within reach)"
931848789,1,Knife/Edged,"On Person, including concealed"
117151817,1,Knife/Edged,"On Person, including concealed"
978065105,1,Handgun,In Hand
942318821,1,Handgun,"On Person, including concealed"
316270339,1,Knife/Edged,"On Person, including concealed"
967207937,1,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
851401666,1,Handgun,"On Person, including concealed"
266165968,1,Knife/Edged,"On Person, including concealed"
906598437,1,Knife/Edged,"Accessible (e.g., within reach)"
400865580,1,Handgun,"On Person, including concealed"
400865580,2,Handgun,"On Person, including concealed"
400865580,3,Handgun,"On Person, including concealed"
521422822,1,Handgun,"On Person, including concealed"
803760364,1,Handgun,"On Person, including concealed"
803760364,2,Handgun,"On Person, including concealed"
803760364,3,Handgun,"On Person, including concealed"
576780994,1,Knife/Edged,In Hand
157775802,1,Knife/Edged,In Hand
314826975,1,Knife/Edged,In Hand
200400858,1,Aerosol,"On Person, including concealed"
382184138,1,Knife/Edged,"On Person, including concealed"
457533684,1,Other,"On Person, including concealed"
541082269,1,Handgun,In Hand
541082269,1,Other,In Hand
845314771,1,Handgun,In Hand
714332888,1,Handgun,"On Person, including concealed"
636082807,1,Handgun,"On Person, including concealed"
636082807,2,Handgun,"On Person, including concealed"
808758657,1,Knife/Edged,In Hand
808758657,2,Knife/Edged,In Hand
676338205,1,Knife/Edged,"On Person, including concealed"
110227309,1,Handgun,"On Person, including concealed"
908240944,1,Knife/Edged,In Hand
366288046,1,Club or Impact Weapon,"Accessible (e.g., within reach)"
366288046,2,Club or Impact Weapon,"Accessible (e.g., within reach)"
462140273,1,Unknown Type of Weapon,"Accessible (e.g., within reach)"
462140273,2,Unknown Type of Weapon,"Accessible (e.g., within reach)"
695717422,1,Knife/Edged,"Accessible (e.g., within reach)"
695717422,2,Knife/Edged,"Accessible (e.g., within reach)"
614498450,1,Knife/Edged,"Accessible (e.g., within reach)"
718642113,1,Club or Impact Weapon,In Hand
824922889,1,Other,In Hand
365478139,1,Knife/Edged,"Accessible (e.g., within reach)"
859846985,1,Other,"Accessible (e.g., within reach)"
119109524,1,Knife/Edged,"Accessible (e.g., within reach)"
751287478,1,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
751287478,2,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
763606364,1,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
763606364,2,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
139075978,1,Knife/Edged,In Hand
662524616,1,Knife/Edged,In Hand
113723133,1,Knife/Edged,"On Person, including concealed"
759082156,1,Handgun,"On Person, including concealed"
934603113,1,Knife/Edged,In Hand
934603113,2,Knife/Edged,In Hand
934603113,3,Knife/Edged,In Hand
487824386,1,Handgun,"Accessible (e.g., within reach)"
487824386,2,Handgun,"Accessible (e.g., within reach)"
709451073,1,Handgun,"On Person, including concealed"
983970937,1,Handgun,"On Person, including concealed"
165106063,1,Handgun,"Accessible (e.g., within reach)"
165106063,2,Handgun,"Accessible (e.g., within reach)"
373913624,1,Handgun,"On Person, including concealed"
921287469,1,Handgun,"Accessible (e.g., within reach)"
921287469,2,Handgun,"Accessible (e.g., within reach)"
921287469,3,Handgun,"Accessible (e.g., within reach)"
286514391,1,Handgun,"Accessible (e.g., within reach)"
286514391,2,Handgun,"Accessible (e.g., within reach)"
199119539,1,Handgun,"Accessible (e.g., within reach)"
173785490,1,Knife/Edged,"On Person, including concealed"
752279064,1,Knife/Edged,"On Person, including concealed"
245727322,1,Handgun,In Hand
707720137,1,Knife/Edged,"Accessible (e.g., within reach)"
984173062,1,Unknown Type of Weapon,"Accessible (e.g., within reach)"
984173062,1,Vehicle,""
263763160,1,Unknown Type of Weapon,"Accessible (e.g., within reach)"
263763160,1,Vehicle,""
506139806,1,Knife/Edged,In Hand
595462423,1,Knife/Edged,In Hand
323298504,1,Handgun,"Accessible (e.g., within reach)"
696977805,1,Knife/Edged,"On Person, including concealed"
318162554,1,Handgun,"Accessible (e.g., within reach)"
318162554,2,Handgun,"Accessible (e.g., within reach)"
884130326,1,Handgun,"On Person, including concealed"
884130326,2,Handgun,"On Person, including concealed"
884130326,3,Handgun,"On Person, including concealed"
884130326,4,Handgun,"On Person, including concealed"
884130326,5,Handgun,"On Person, including concealed"
483597421,1,Other,In Hand
700986738,1,Handgun,"On Person, including concealed"
700986738,2,Handgun,"On Person, including concealed"
700986738,3,Handgun,"On Person, including concealed"
700986738,4,Handgun,"On Person, including concealed"
700986738,5,Handgun,"On Person, including concealed"
700986738,6,Handgun,"On Person, including concealed"
700986738,7,Handgun,"On Person, including concealed"
700986738,8,Handgun,"On Person, including concealed"
820528972,1,Knife/Edged,In Hand
298929742,1,Knife/Edged,"On Person, including concealed"
991477068,1,Club or Impact Weapon,"Accessible (e.g., within reach)"
174466754,1,Handgun,"On Person, including concealed"
340046872,1,Handgun,"On Person, including concealed"
579232755,1,Handgun,"Accessible (e.g., within reach)"
579232755,2,Handgun,"Accessible (e.g., within reach)"
579232755,3,Handgun,"Accessible (e.g., within reach)"
941381905,1,Handgun,In Hand
766541495,1,Other,"On Person, including concealed"
950656940,1,Aerosol,"On Person, including concealed"
950656940,1,Knife/Edged,"On Person, including concealed"
310958312,1,Knife/Edged,In Hand
310958312,1,Other,In Hand
521817596,1,Knife/Edged,"On Person, including concealed"
404959145,1,Handgun,"On Person, including concealed"
403222163,1,Knife/Edged,"On Person, including concealed"
424122667,1,Club or Impact Weapon,"Accessible (e.g., within reach)"
683592702,1,Club or Impact Weapon,In Hand
683592702,1,Knife/Edged,In Hand
263335925,1,Knife/Edged,"Accessible (e.g., within reach)"
600802438,1,Club or Impact Weapon,In Hand
600802438,1,Knife/Edged,In Hand
387608752,1,Handgun,"Accessible (e.g., within reach)"
387608752,1,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
419762380,1,Knife/Edged,"On Person, including concealed"
617960433,1,"Long Gun (rifle, shotgun)","On Person, including concealed"
493189542,1,Knife/Edged,"On Person, including concealed"
645077244,1,Knife/Edged,"On Person, including concealed"
645077244,2,Knife/Edged,"On Person, including concealed"
645077244,3,Knife/Edged,"On Person, including concealed"
645077244,4,Knife/Edged,"On Person, including concealed"
690045214,1,Knife/Edged,"Accessible (e.g., within reach)"
320737140,1,Knife/Edged,In Hand
739013307,1,Knife/Edged,"On Person, including concealed"
838879541,1,Unknown Type of Weapon,"On Person, including concealed"
744626530,1,Handgun,"Accessible (e.g., within reach)"
744626530,2,Handgun,"Accessible (e.g., within reach)"
709653009,1,Knife/Edged,"On Person, including concealed"
582939656,1,Handgun,"Accessible (e.g., within reach)"
582939656,2,Handgun,"Accessible (e.g., within reach)"
388773173,1,Knife/Edged,In Hand
713183497,1,Knife/Edged,"On Person, including concealed"
290921995,1,Knife/Edged,"Accessible (e.g., within reach)"
456703993,1,Knife/Edged,"On Person, including concealed"
825097064,1,Handgun,"Accessible (e.g., within reach)"
937881932,1,Unknown Type of Weapon,"Accessible (e.g., within reach)"
488936405,1,Handgun,In Hand
842452322,1,Unknown Type of Weapon,"Accessible (e.g., within reach)"
421304152,1,Handgun,"Accessible (e.g., within reach)"
421304152,2,Handgun,"Accessible (e.g., within reach)"
421304152,3,Handgun,"Accessible (e.g., within reach)"
902296229,1,Handgun,"On Person, including concealed"
422354003,1,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
422354003,2,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
422354003,3,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
679492742,1,Unknown Type of Weapon,"On Person, including concealed"
855183966,1,Handgun,"On Person, including concealed"
703226919,1,Knife/Edged,"On Person, including concealed"
488087143,1,Other,In Hand
825414688,1,Handgun,"On Person, including concealed"
742390776,1,Knife/Edged,"On Person, including concealed"
400023173,1,Club or Impact Weapon,"Accessible (e.g., within reach)"
335873097,1,Handgun,In Hand
886372299,1,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
886372299,2,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
886372299,3,"Long Gun (rifle, shotgun)","Accessible (e.g., within reach)"
237782189,1,Other,"Accessible (e.g., within reach)"
237782189,2,Other,"Accessible (e.g., within reach)"
905044033,1,Vehicle,""
170058752,1,Knife/Edged,"On Person, including concealed"
128099466,1,Knife/Edged,In Hand
185577962,1,Knife/Edged,In Hand
879998686,1,Handgun,"On Person, including concealed"
201250611,1,Handgun,"Accessible (e.g., within reach)"
437125915,1,Knife/Edged,In Hand
733134252,1,Knife/Edged,In Hand
821216019,1,Knife/Edged,In Hand
618605299,1,Unknown Type of Weapon,"On Person, including concealed"
808605094,1,Handgun,"On Person, including concealed"
